order_id,product,category,price,quantity,discount_pct,order_date,region,payment,rating,revenue,returned
2121,Laptop,Books,40.36,20,,2022-11-02,North,PayPal,4.0,790.25,False
2122,Tablet,Electronics,424.85,4,24.2,2022-02-13,South,Credit Card,4.0,1288.15,False
2123,Phone,Clothing,191.0,5,17.8,2024-03-19,North,Credit Card,4.0,785.01,False
2124,Tablet,Home,124.71,6,1.4,2022-03-27,South,PAYPAL,4.0,737.78,False
2125,Phone,Home,316.07,2,7.1,2024-03-31,East,PayPal,3.0,587.26,False
2126,Monitor,Clothing,82.13,9,0.3,2023-05-18,West,Credit Card,5.0,736.95,False
2127,Phone,Electronics,449.52,3,25.8,2023-03-11,South,Cash,,1000.63,False
2128,Phone,Home,97.76,9,5.1,2024-10-14,South,PayPal,2.0,834.97,False
2129,Laptop,Electronics,454.6,1,13.4,2024-12-15,West,Credit Card,3.0,393.68,False
2130,Phone,Clothing,132.82,10,20.5,2023-04-27,South,PAYPAL,5.0,1055.92,False
2131,Keyboard,Clothing,53.64,15,13.9,2024-06-15,,Credit Card,4.0,692.76,False
2132,Phone,Clothing,40.98,20,18.9,2024-10-24,South,PayPal,5.0,664.7,False
2133,Phone,Home,163.62,3,24.2,2022-12-12,South,Cash,4.0,372.07,False
2134,Phone,Food,17.09,20,28.5,2024-10-05,South,PAYPAL,4.0,244.39,False
2135,Camera,Electronics,360.85,5,2.5,2023-10-03,,PAYPAL,3.0,1759.14,False
2136,Monitor,Food,16.93,20,11.9,2022-02-12,North,Cash,5.0,298.31,False
2137,Laptop,Electronics,397.05,1,0.8,2022-02-04,North,PayPal,3.0,393.87,False
2138,Phone,Electronics,429.54,1,2.7,2022-10-22,South,Credit Card,5.0,417.94,False
2139,Tablet,Sports,85.58,9,0.7,2023-11-18,North,credit card,5.0,764.83,False
2140,Headphones,Home,348.47,1,11.1,2024-08-08,South,Credit Card,4.0,309.79,False
2141,Tablet,Food,28.7,20,10.7,2023-03-17,South,PAYPAL,3.0,512.58,False
2142,Monitor,Books,23.53,20,3.7,2023-09-01,South,PayPal,4.0,453.19,False
2143,Headphones,Food,35.39,20,25.2,2024-05-20,West,PayPal,3.0,529.43,False
2144,Monitor,Clothing,62.49,15,24.4,2024-01-15,West,Cash,4.0,708.64,False
2145,Other,Clothing,172.11,6,7.9,2023-08-02,South,PayPal,3.0,951.08,False
2146,Other,Food,17.98,20,5.4,2023-08-26,East,PAYPAL,5.0,340.18,False
2147,Keyboard,Home,215.18,6,11.1,2022-01-18,East,credit card,3.0,1147.77,False
2148,Other,Food,31.17,20,13.5,2022-02-06,West,Credit Card,4.0,539.24,False
2149,Other,Sports,233.05,7,29.6,2022-02-11,West,PayPal,3.0,1148.47,False
2150,Tablet,Clothing,53.7,16,18.4,2024-04-03,West,credit card,4.0,701.11,True
2151,Other,Sports,89.07,11,19.5,2024-06-16,North,Credit Card,5.0,788.71,False
2152,Monitor,Home,162.52,3,9.8,2022-06-29,West,PayPal,,439.78,False
2153,Headphones,Electronics,404.16,4,10.5,2023-07-14,East,Cash,5.0,1446.89,False
2154,Phone,Electronics,398.65,3,8.1,2024-08-28,East,credit card,3.0,1099.08,True
2155,Keyboard,Electronics,484.51,2,15.0,2023-07-17,East,Credit Card,4.0,823.67,False
2156,Camera,Electronics,469.4,3,5.7,2023-11-05,West,Credit Card,4.0,1327.93,False
2157,Monitor,Electronics,410.22,5,20.0,2022-07-08,West,PayPal,4.0,1640.88,False
2158,Tablet,Electronics,603.7,3,12.4,2023-11-01,East,PayPal,4.0,1586.52,False
2159,Laptop,Home,164.4,4,22.7,2023-02-14,North,PayPal,3.0,508.32,True
2160,Monitor,Books,31.83,20,19.9,2023-03-31,North,credit card,3.0,509.92,False
2161,Camera,Food,34.26,20,6.4,2024-05-06,East,PayPal,4.0,641.35,False
2162,Tablet,Food,19.58,20,8.1,2022-12-28,West,credit card,4.0,359.88,False
2163,Phone,Electronics,767.28,1,8.7,2024-07-22,East,Credit Card,5.0,700.53,False
2164,Keyboard,Food,54.78,19,2.8,2022-06-25,North,Credit Card,4.0,1011.68,False
2165,Phone,Food,14.58,20,3.2,2022-05-04,North,credit card,5.0,282.27,False
2166,Other,Sports,173.19,7,28.7,2024-11-16,East,Credit Card,4.0,864.39,False
2167,Headphones,Sports,126.47,8,0.7,2022-10-06,North,Credit Card,4.0,1004.68,False
2168,Tablet,Sports,89.04,11,26.4,2024-03-17,North,Credit Card,4.0,720.87,False
2169,Keyboard,Electronics,360.77,4,14.0,2024-06-10,South,PayPal,4.0,1241.05,False
2170,Other,Sports,89.89,9,26.0,2023-06-28,North,Credit Card,5.0,598.67,True
2171,Camera,Books,19.16,20,7.7,2024-12-01,West,credit card,4.0,353.69,False
2172,Other,Sports,204.99,4,14.0,2022-01-10,North,Credit Card,5.0,705.17,True
2173,Camera,Sports,121.51,4,11.6,2022-04-11,North,Credit Card,5.0,429.66,False
2174,Tablet,Food,26.98,20,17.6,2023-08-23,East,Cash,5.0,444.63,False
2175,Camera,Sports,166.32,4,2.2,2022-03-25,South,PAYPAL,5.0,650.64,True
2176,Monitor,Electronics,575.38,1,16.0,2023-02-18,South,Cash,4.0,483.32,False
2177,Tablet,Sports,391.03,1,6.4,2023-11-14,East,Credit Card,4.0,366.0,False
2178,Laptop,Electronics,803.37,2,2.7,2024-09-25,North,Cash,4.0,1563.36,False
2179,Tablet,Clothing,66.59,13,24.9,2022-01-01,East,Cash,5.0,650.12,False
2180,Keyboard,Sports,79.7,14,11.6,2023-05-30,West,Credit Card,3.0,986.37,False
2181,Camera,Clothing,86.32,12,13.5,2022-01-03,North,Credit Card,5.0,896.0,False
2182,Laptop,Clothing,48.76,18,8.8,2022-03-22,West,PAYPAL,5.0,800.44,True
2183,Headphones,Electronics,618.78,2,16.2,2023-09-29,North,credit card,5.0,1037.08,False
2184,Monitor,Home,231.74,4,16.0,2022-02-11,East,Credit Card,4.0,778.65,False
2185,Other,Electronics,547.67,1,11.3,2024-10-10,East,Cash,4.0,485.78,False
2186,Phone,Electronics,,2,3.1,2023-08-14,West,PAYPAL,4.0,1333.6,False
2187,Laptop,Electronics,649.51,2,26.1,2022-07-17,South,Credit Card,4.0,959.98,False
2188,Phone,Sports,108.68,9,16.1,2023-05-27,West,Credit Card,5.0,820.64,False
2189,,Electronics,420.51,1,12.6,2024-12-04,East,credit card,5.0,367.53,False
2190,Other,Sports,120.02,10,,2024-09-14,West,Cash,4.0,1077.78,False
2191,Tablet,Food,36.88,500,21.3,2022-04-15,West,Cash,4.0,580.49,False
2192,Phone,Sports,202.49,4,7.9,2023-05-22,South,PAYPAL,3.0,745.97,False
2193,,Food,36.52,20,23.0,2024-12-09,East,Credit Card,5.0,562.41,False
2194,Camera,Food,13.14,20,2.1,2024-09-27,North,credit card,4.0,257.28,False
2195,Headphones,Electronics,517.31,1,18.8,2023-05-04,East,Credit Card,4.0,420.06,False
2196,Tablet,Sports,87.3,12,17.2,2024-08-12,North,PayPal,5.0,867.41,False
2197,Keyboard,Clothing,105.16,8,4.4,2024-12-20,West,PayPal,4.0,804.26,False
2198,Headphones,Sports,140.39,6,3.7,2023-04-28,North,Cash,3.0,811.17,False
2199,Tablet,Books,40.7,20,28.5,2022-09-22,North,Credit Card,4.0,582.01,False
2200,Laptop,Electronics,446.02,1,21.6,2022-11-27,East,Cash,3.0,349.68,False
2201,Camera,Sports,240.81,4,18.4,2023-12-04,South,credit card,1.0,786.0,False
2202,Headphones,Books,39.35,20,4.7,2024-12-18,East,PayPal,4.0,750.01,False
2203,Headphones,Food,15.47,20,10.5,2022-02-17,West,credit card,5.0,276.91,False
2204,Phone,Clothing,72.08,12,8.9,2022-05-15,West,Credit Card,3.0,787.98,False
2205,Other,Books,9.45,20,12.2,2023-08-12,East,Cash,3.0,165.94,False
2206,Monitor,Sports,122.27,6,22.5,2022-03-28,North,Cash,5.0,568.56,False
2207,Headphones,Food,25.02,20,18.7,2023-02-26,North,Credit Card,4.0,406.83,False
2208,Laptop,Clothing,,20,25.2,2022-03-23,South,credit card,4.0,661.38,False
2209,Other,Sports,149.97,7,21.7,2024-04-14,East,Credit Card,4.0,821.99,False
2210,Phone,Home,186.45,7,6.6,2023-08-22,South,Credit Card,3.0,1219.01,False
2211,Headphones,Books,23.56,20,5.6,2023-02-26,North,PayPal,3.0,444.81,False
2212,Monitor,Books,41.3,20,8.6,2022-12-04,West,Credit Card,4.0,754.96,False
2213,,Electronics,1043.52,1,15.8,2022-06-22,West,PAYPAL,3.0,878.64,True
2214,Laptop,Electronics,,1,7.3,2022-05-26,South,Credit Card,4.0,534.92,True
2215,Camera,Electronics,395.55,2,29.5,2024-02-25,East,PayPal,4.0,557.73,False
2216,Other,Electronics,635.58,1,12.7,2024-09-30,West,PayPal,5.0,554.86,False
2217,Keyboard,Sports,150.75,9,5.6,2022-07-27,West,PayPal,4.0,1280.77,False
2218,,Food,17.21,20,26.6,2024-11-12,North,Cash,3.0,252.64,False
2219,Other,Home,376.23,7,22.1,2023-04-03,South,PayPal,4.0,2051.58,False
2220,Other,Electronics,635.65,2,13.9,2022-08-21,South,Credit Card,3.0,1094.59,False
2221,Keyboard,Food,52.31,17,28.2,2023-03-28,South,Cash,5.0,638.5,False
2222,Laptop,Electronics,,1,6.5,2022-02-18,East,PayPal,5.0,607.99,False
2223,Keyboard,Clothing,61.08,19,3.7,2023-11-27,East,Cash,3.0,1117.58,False
2224,Phone,Electronics,452.28,1,12.0,2022-09-24,East,PAYPAL,4.0,398.01,False
2225,Keyboard,Clothing,70.31,16,10.0,2024-11-24,South,credit card,4.0,1012.46,False
2226,Phone,Clothing,123.39,9,7.9,2022-04-04,East,Cash,4.0,1022.78,False
2227,Keyboard,Sports,113.08,7,5.8,2024-03-26,South,credit card,5.0,745.65,False
2228,Phone,Clothing,49.56,18,18.5,2024-08-27,East,Credit Card,5.0,727.05,False
2229,Laptop,Books,43.25,20,21.8,2023-06-15,West,PayPal,3.0,676.43,False
2230,Keyboard,Clothing,,14,26.1,2022-07-22,South,Credit Card,5.0,626.35,False
2231,Headphones,Home,451.54,1,23.3,2023-04-23,West,Credit Card,3.0,346.33,False
2232,Phone,Sports,100.92,9,7.6,2022-09-13,West,Credit Card,4.0,839.25,False
2233,Tablet,Clothing,81.82,11,29.2,2023-03-26,West,Cash,3.0,637.21,False
2234,Camera,Electronics,1011.45,2,21.6,2023-10-07,West,PayPal,5.0,,False
2235,Monitor,Clothing,63.97,16,28.4,2022-07-28,South,PayPal,4.0,732.84,False
2236,Phone,Books,27.9,20,25.1,2024-07-17,North,Cash,5.0,417.94,False
2237,Camera,Electronics,494.65,1,27.8,2023-03-14,North,PayPal,5.0,357.14,False
2238,Keyboard,Electronics,412.6,2,2.1,2022-02-05,West,PAYPAL,4.0,807.87,False
2239,Camera,Food,14.98,20,8.7,2022-05-08,North,PAYPAL,5.0,273.53,False
2240,Keyboard,Electronics,378.12,1,,2022-08-31,West,PayPal,5.0,361.86,False
2241,Phone,Clothing,160.09,5,28.1,2022-02-11,East,Cash,4.0,575.52,False
2242,Camera,Sports,103.93,9,21.9,2023-06-04,East,Credit Card,3.0,730.52,False
2243,Headphones,Clothing,78.34,14,0.8,2024-03-25,East,PayPal,3.0,1087.99,False
2244,Keyboard,Electronics,879.11,4,21.2,2022-04-01,East,Credit Card,3.0,2770.95,False
2245,Other,Sports,155.76,10,27.3,2024-08-19,,Cash,2.0,1132.38,False
2246,Camera,Books,27.89,20,3.6,2022-06-10,West,Credit Card,4.0,537.72,False
2247,Other,Electronics,593.91,1,1.9,2024-08-15,North,PayPal,3.0,582.63,False
2248,Keyboard,Home,364.86,1,29.3,2024-03-03,West,Credit Card,4.0,257.96,False
2249,Camera,Electronics,685.99,1,4.9,2022-05-01,West,PayPal,4.0,652.38,False
2250,Laptop,Electronics,565.63,2,11.8,2024-04-18,North,Credit Card,2.0,997.77,False
2251,Tablet,Sports,162.57,7,5.8,2023-04-19,East,Cash,3.0,1071.99,False
2252,Phone,Clothing,52.86,19,8.5,2023-05-03,East,Cash,4.0,918.97,False
2253,Phone,Clothing,78.41,13,18.0,2022-11-20,South,PayPal,5.0,835.85,False
2254,Camera,Sports,71.79,14,25.7,2024-01-04,West,PayPal,4.0,746.76,False
2255,Tablet,Electronics,363.81,1,14.0,2024-12-22,South,credit card,3.0,312.88,False
2256,Phone,Sports,138.7,4,28.8,2022-11-02,,Cash,5.0,395.02,False
2257,Monitor,Electronics,283.49,5,12.6,2024-01-05,East,credit card,3.0,1238.85,False
2258,Tablet,Sports,302.02,5,18.5,2023-08-05,East,PayPal,4.0,1230.73,False
2259,Monitor,Food,18.27,20,20.4,2022-11-08,North,PayPal,5.0,290.86,True
2260,Tablet,Food,14.88,20,15.1,2022-12-13,North,PayPal,5.0,252.66,False
2261,Camera,Electronics,822.97,2,27.2,2024-03-29,South,Credit Card,4.0,1198.24,False
2262,Monitor,Electronics,703.85,1,17.3,2022-01-14,West,PayPal,5.0,582.08,False
2263,Camera,Books,29.1,20,12.5,2024-08-30,West,Cash,4.0,509.25,False
2264,Monitor,Clothing,82.39,9,16.6,2022-09-30,West,credit card,5.0,618.42,False
2265,Laptop,Clothing,85.27,14,23.5,2023-11-16,North,Credit Card,5.0,913.24,False
2266,Laptop,Sports,91.81,9,7.5,2022-09-11,West,Credit Card,4.0,764.32,False
2267,Headphones,Food,24.59,20,21.1,2024-08-09,East,PayPal,5.0,388.03,False
2268,Camera,Sports,150.25,5,26.3,2023-08-10,South,credit card,4.0,,False
2269,Phone,Food,32.16,20,13.2,2024-10-08,West,Credit Card,3.0,558.3,True
2270,Headphones,Electronics,385.8,2,14.7,2022-11-09,North,Credit Card,4.0,658.17,False
2271,Phone,Food,13.79,20,1.6,2022-03-29,South,PayPal,3.0,271.39,False
2272,Other,Sports,192.17,7,15.6,2023-07-17,South,credit card,4.0,1135.34,False
2273,Keyboard,Books,32.37,20,13.7,2022-11-27,South,Cash,3.0,558.71,False
2274,Other,Food,23.1,20,27.0,2024-01-09,West,PayPal,5.0,337.26,False
2275,Other,Clothing,,10,26.4,2022-06-05,West,PayPal,3.0,736.59,False
2276,Other,Electronics,829.34,1,0.1,2022-10-10,East,Cash,3.0,828.51,False
2277,Tablet,Food,23.2,20,14.0,2023-02-16,,credit card,4.0,399.04,True
2278,Monitor,Food,13.99,20,4.4,2024-02-28,South,Credit Card,5.0,267.49,False
2279,Other,Sports,115.74,8,14.0,2023-12-24,North,Cash,3.0,796.29,False
2280,Keyboard,Food,9.91,20,22.2,2022-02-26,West,credit card,4.0,154.2,False
2281,Other,Home,142.81,13,22.4,2024-10-15,,Credit Card,4.0,1440.67,False
2282,Keyboard,Home,201.5,2,26.5,2024-11-25,West,credit card,2.0,296.2,False
2283,Keyboard,Home,168.01,7,11.7,2022-12-02,South,PayPal,5.0,1038.47,False
2284,Headphones,Clothing,70.05,15,14.5,2023-07-22,East,Credit Card,4.0,898.39,False
2285,Monitor,Electronics,269.83,2,16.5,2023-01-12,North,credit card,4.0,450.62,False
2286,Keyboard,Home,125.57,7,14.8,2023-11-01,West,Cash,4.0,748.9,False
2287,Laptop,Electronics,597.97,1,21.5,2022-10-13,South,Cash,5.0,469.41,False
2288,Monitor,Clothing,176.05,3,4.0,2023-05-12,East,PAYPAL,4.0,507.02,True
2289,Phone,Electronics,13654.003079596441,2,6.5,2023-07-10,South,PayPal,4.0,1214.75,False
2290,Camera,Sports,202.89,9,5.6,2023-11-06,West,credit card,5.0,1723.75,False
2291,Other,Food,26.75,20,6.6,2023-06-11,West,PayPal,,499.69,False
2292,Camera,Home,227.04,3,7.0,2024-07-11,West,PayPal,4.0,633.44,False
2293,Headphones,Clothing,73.6,14,21.0,2024-05-13,North,Credit Card,3.0,814.02,False
2294,Headphones,Electronics,509.1,1,29.9,2024-08-23,East,PAYPAL,3.0,356.88,False
2295,Phone,Food,32.7,20,1.4,2022-04-05,East,PayPal,3.0,644.84,False
2296,Camera,Food,47.77,20,11.3,2023-11-13,North,Credit Card,5.0,847.44,False
2297,Monitor,Food,35.49,20,21.2,2023-08-28,North,PAYPAL,,559.32,True
2298,Headphones,Sports,102.25,12,12.2,2024-01-04,East,credit card,2.0,1077.31,False
2299,Monitor,Food,34.0,20,22.4,2023-10-12,East,PAYPAL,2.0,527.68,False
2300,Phone,Clothing,121.67,9,25.8,2023-10-25,,Credit Card,,812.51,False
2301,Camera,Clothing,87.65,9,21.7,2024-08-08,South,Cash,4.0,,False
2302,Phone,Books,24.42,20,1.2,2022-11-28,East,Credit Card,,482.54,False
2303,Headphones,Books,18.94,20,27.1,2024-05-29,East,PayPal,5.0,276.15,False
2304,Laptop,Electronics,442.08,1,17.3,2024-11-12,South,credit card,5.0,365.6,False
2305,Keyboard,Electronics,252.42,4,13.0,2022-06-01,East,Credit Card,5.0,878.42,False
2306,Monitor,Electronics,442.85,1,16.4,2024-05-26,South,Credit Card,2.0,370.22,True
2307,Tablet,Clothing,143.04,9,0.9,2024-07-18,North,credit card,4.0,1275.77,True
2308,Monitor,Books,27.74,20,10.4,2023-08-03,West,Credit Card,5.0,497.1,False
2309,Camera,Sports,210.89,2,1.2,2024-02-03,West,Credit Card,4.0,416.72,False
2310,Keyboard,Clothing,62.6,17,12.9,2023-12-08,East,Credit Card,4.0,926.92,False
2311,Headphones,Food,43.66,20,13.8,2023-05-13,West,PayPal,5.0,752.7,False
2312,Monitor,Food,19.81,20,21.3,2022-10-18,East,Cash,4.0,311.81,False
2313,Phone,Sports,179.31,2,3.3,2023-05-31,West,PAYPAL,5.0,346.79,False
2314,Phone,Clothing,64.04,14,11.3,2023-06-06,East,Credit Card,5.0,795.25,False
2315,Phone,Clothing,79.94,10,5.3,2022-10-02,North,PayPal,5.0,757.03,False
2316,Monitor,Clothing,109.84,10,1.7,2023-03-30,West,Cash,4.0,1079.73,False
2317,Other,Sports,165.17,4,7.6,2023-06-30,East,credit card,4.0,610.47,False
2318,Laptop,Electronics,516.59,2,14.2,2022-04-05,East,Credit Card,2.0,886.47,False
2319,Keyboard,Electronics,380.07,1,18.3,2023-10-28,South,credit card,3.0,310.52,False
2320,Laptop,Sports,134.6,8,27.4,2023-03-09,South,PayPal,3.0,781.76,False
2321,Camera,Books,39.89,20,13.0,2022-05-23,South,Credit Card,4.0,694.09,False
2322,Keyboard,Home,159.89,5,22.2,2024-11-12,South,credit card,4.0,621.97,False
2323,Laptop,Food,28.63,20,17.6,2024-10-30,East,credit card,3.0,471.82,True
2324,Keyboard,Clothing,45.49,20,21.3,2024-01-19,East,Cash,4.0,716.01,False
2325,Tablet,Books,32.02,20,6.1,2022-12-05,West,Credit Card,4.0,601.34,False
2326,Other,Electronics,649.21,1,6.5,2023-10-28,South,Cash,3.0,607.01,False
2327,Monitor,Clothing,98.61,10,22.7,2024-07-25,,credit card,3.0,762.26,True
2328,Monitor,Food,31.31,20,20.3,2022-05-06,North,PAYPAL,4.0,499.08,False
2329,Tablet,Sports,97.12,7,18.9,2024-11-09,West,PayPal,4.0,551.35,False
2330,Keyboard,Sports,211.21,4,28.6,2023-03-05,West,PAYPAL,4.0,603.22,False
2331,Monitor,Sports,194.69,5,4.4,2024-11-18,East,Cash,4.0,930.62,False
2332,Keyboard,Books,19.31,20,2.0,2022-11-09,North,PayPal,4.0,378.48,False
2333,Headphones,Food,25.12,20,14.0,2023-05-13,North,credit card,5.0,432.06,False
2334,Laptop,Electronics,263.36,1,1.6,2023-07-29,North,PayPal,3.0,259.15,False
2335,Monitor,Clothing,73.56,14,23.9,2024-05-11,South,credit card,2.0,783.71,False
2336,Laptop,Food,22.51,20,21.3,2023-01-27,East,Credit Card,5.0,354.31,False
2337,Headphones,Clothing,80.25,11,15.5,2024-07-18,West,Credit Card,4.0,745.92,False
2338,Monitor,Electronics,395.16,4,7.0,2022-09-07,East,Credit Card,4.0,1470.0,False
2339,Phone,Electronics,421.72,5,9.5,2024-02-06,North,Credit Card,4.0,1908.28,False
2340,Laptop,Food,61.09,13,19.4,2022-09-05,South,Credit Card,5.0,640.1,True
2341,Keyboard,Clothing,67.06,13,26.1,2023-03-13,East,Credit Card,,644.25,False
2342,Phone,Food,22.06,20,18.1,2024-04-11,West,Cash,5.0,361.34,False
2343,Laptop,Clothing,197.31,2,9.9,2022-03-13,North,PAYPAL,3.0,355.55,False
2344,Other,Books,33.53,20,25.9,2024-02-03,South,PayPal,4.0,496.91,False
2345,Laptop,Food,28.06,20,10.1,2024-01-21,East,Credit Card,4.0,504.52,True
2346,Phone,Sports,73.41,14,21.2,2023-01-20,East,credit card,,809.86,False
2347,Camera,Sports,200.21,3,14.8,2024-09-05,North,PAYPAL,5.0,511.74,False
2348,Tablet,Electronics,518.21,5,29.4,2023-08-06,North,Credit Card,3.0,1829.28,False
2349,Camera,Electronics,442.15,1,12.0,2022-02-18,North,Cash,4.0,389.09,True
2350,Phone,Food,18.83,20,0.2,2024-04-24,East,Credit Card,5.0,375.85,False
2351,Laptop,Clothing,104.42,9,4.1,2023-03-23,South,PayPal,5.0,901.25,False
2352,Laptop,Sports,252.14,5,6.7,2022-05-29,East,Cash,3.0,1176.23,False
2353,Laptop,Home,228.63,4,7.0,2024-03-08,East,Cash,3.0,850.5,False
2354,Phone,Food,25.93,20,13.0,2022-01-23,West,Credit Card,5.0,451.18,False
2355,Headphones,Electronics,941.52,1,16.1,2024-02-11,East,PayPal,5.0,789.94,False
2356,Laptop,Electronics,428.39,5,19.3,2024-08-22,East,Cash,2.0,1728.55,False
2357,Other,Clothing,60.53,11,9.6,2024-03-28,North,Credit Card,5.0,601.91,False
2358,Laptop,Books,59.52,17,20.5,2022-09-23,East,Credit Card,4.0,804.41,False
2359,Tablet,Home,,4,20.9,2024-09-30,East,PayPal,3.0,827.29,False
2360,Laptop,Electronics,463.55,2,19.3,2024-01-08,North,Credit Card,4.0,748.17,False
2361,Other,Home,,4,15.0,2024-11-27,West,PAYPAL,3.0,389.5,False
2362,Keyboard,Electronics,593.35,1,14.7,2023-07-12,North,Credit Card,4.0,506.13,False
2363,Monitor,Food,33.25,20,28.8,2024-03-23,North,credit card,5.0,473.48,False
2364,Laptop,Electronics,418.01,3,20.9,2022-01-05,South,PAYPAL,3.0,991.94,False
2365,Monitor,Home,54.84,14,29.2,2023-01-16,North,Cash,3.0,543.57,False
2366,Phone,Home,275.48,1,22.3,2024-02-08,East,PAYPAL,2.0,214.05,False
2367,Phone,Electronics,917.9,1,27.2,2023-06-15,South,credit card,5.0,668.23,False
2368,Laptop,Books,35.17,20,27.2,2024-06-03,North,Credit Card,4.0,512.08,False
2369,Monitor,Home,127.91,8,27.8,2023-01-09,West,Credit Card,4.0,738.81,False
2370,Phone,Clothing,72.86,11,6.8,2022-05-25,West,PAYPAL,3.0,746.96,True
2371,Phone,Clothing,53.26,16,0.9,2023-05-03,South,Credit Card,5.0,844.49,False
2372,Headphones,Sports,96.86,9,21.1,2023-06-26,South,Credit Card,3.0,,False
2373,Monitor,Food,26.59,20,29.0,2022-07-29,,Cash,5.0,377.58,False
2374,Headphones,Food,18.46,20,13.5,2022-04-12,South,Cash,4.0,319.36,False
2375,Other,Clothing,97.64,8,16.9,2022-12-06,North,Credit Card,3.0,649.11,False
2376,Tablet,Food,20.93,20,10.0,2024-01-10,East,PayPal,5.0,376.74,True
2377,Camera,Books,28.65,20,27.4,2023-03-31,East,Credit Card,4.0,416.0,False
2378,Other,Electronics,497.27,1,8.1,2024-11-03,East,Cash,4.0,456.99,False
2379,Phone,Electronics,763.09,3,25.7,2024-12-08,North,PayPal,3.0,1700.93,False
2380,Headphones,Clothing,41.38,20,22.0,2023-12-16,North,credit card,3.0,645.53,False
2381,Keyboard,Clothing,52.69,20,9.6,2023-04-29,North,PayPal,3.0,952.64,False
2382,Tablet,Electronics,396.25,3,28.5,2024-11-30,South,Credit Card,4.0,849.96,False
2383,Other,Food,17.23,20,10.4,2023-05-03,South,Credit Card,5.0,308.76,False
2384,Other,Books,13.78,20,17.9,2022-12-14,West,Credit Card,5.0,226.27,False
2385,Tablet,Books,48.65,19,26.3,2023-10-29,North,Credit Card,5.0,681.25,False
2386,,Electronics,2027.15,1,19.1,2024-04-22,West,credit card,5.0,1639.96,False
2387,Laptop,Food,27.74,20,9.1,2024-08-08,West,Cash,5.0,504.31,False
2388,Other,Electronics,354.28,2,14.8,2024-03-14,North,Credit Card,4.0,603.69,False
2389,,Electronics,758.79,1,13.8,2024-02-14,East,PayPal,5.0,654.08,False
2390,Phone,Books,43.32,20,29.7,2023-10-27,East,credit card,4.0,609.08,False
2391,Camera,Food,14.04,20,23.9,2024-10-29,East,Credit Card,5.0,213.69,False
2392,Monitor,Electronics,306.83,3,10.2,2023-10-04,South,Credit Card,5.0,826.6,False
2393,Headphones,Electronics,347.56,5,9.9,2023-11-18,North,Credit Card,3.0,1565.76,False
2394,Keyboard,Electronics,485.23,1,28.8,2023-12-22,West,Cash,5.0,345.48,False
2395,Laptop,Sports,259.44,6,8.3,2022-04-17,East,PAYPAL,3.0,1427.44,False
2396,Camera,Food,29.45,20,21.2,2024-03-31,East,credit card,5.0,464.13,True
2397,Laptop,Electronics,414.15,2,22.5,2023-06-22,North,credit card,3.0,,False
2398,Headphones,Clothing,98.17,11,13.7,2022-07-05,South,PayPal,5.0,931.93,False
2399,Tablet,Food,21.37,20,21.6,2024-02-25,North,PAYPAL,4.0,335.08,False
2400,Headphones,Sports,,8,15.3,2022-03-01,East,credit card,5.0,879.05,False
2401,Camera,Clothing,44.79,19,16.6,2022-04-07,North,credit card,3.0,,False
2402,Tablet,Home,186.52,5,23.4,2024-05-07,East,Cash,3.0,714.37,False
2403,Keyboard,Clothing,78.16,15,14.3,2024-08-11,North,Credit Card,3.0,1004.75,False
2404,Laptop,Books,29.02,20,19.0,2023-07-24,West,PayPal,5.0,470.12,False
2405,Tablet,Electronics,717.89,1,18.8,2024-08-30,South,Cash,,582.93,False
2406,Headphones,Home,99.77,10,3.9,2024-05-01,West,credit card,3.0,958.79,False
2407,Headphones,Home,149.08,8,19.7,2022-02-10,North,Credit Card,3.0,957.69,False
2408,Monitor,Electronics,727.4,1,14.5,2022-12-13,West,Cash,2.0,621.93,False
2409,Phone,Sports,86.18,10,17.6,2023-05-02,North,Credit Card,3.0,710.12,False
2410,Laptop,Electronics,170.24,6,10.8,2022-04-16,,Credit Card,3.0,911.12,False
2411,Headphones,Electronics,589.25,2,25.2,2023-05-09,South,Credit Card,3.0,881.52,False
2412,Camera,Books,23.12,20,16.0,2022-09-06,West,PayPal,,388.42,False
2413,Tablet,Sports,101.4,8,23.2,2023-10-07,West,Cash,4.0,623.0,False
2414,Headphones,Food,35.1,20,2.1,2023-12-16,West,credit card,4.0,687.26,False
2415,Camera,Food,22.98,20,24.8,2024-05-15,South,PayPal,4.0,345.62,False
2416,Keyboard,Sports,135.17,9,27.8,2024-03-12,South,Cash,3.0,878.33,False
2417,Monitor,Clothing,105.09,8,1.9,2023-12-20,West,PayPal,4.0,824.75,False
2418,Headphones,Electronics,479.69,1,0.6,2023-12-27,West,credit card,3.0,476.81,False
2419,Tablet,Home,325.02,3,16.6,2024-09-12,East,PAYPAL,4.0,,False
2420,Monitor,Clothing,61.69,16,20.9,2023-08-22,North,PAYPAL,5.0,780.75,False
2421,Headphones,Sports,266.17,3,17.0,2023-10-30,East,PayPal,4.0,662.76,False
2422,Laptop,Sports,149.48,6,28.6,2022-11-29,South,Credit Card,3.0,640.37,False
2423,Keyboard,Clothing,137.83,3,4.4,2022-08-07,North,PAYPAL,3.0,395.3,False
2424,Keyboard,Books,31.17,20,,2022-03-23,West,Credit Card,4.0,464.43,False
2425,Camera,Clothing,185.55,5,23.5,2022-04-06,South,PayPal,4.0,709.73,True
